district,longitude,latitude,num
海淀区马连洼西路,116.27426489425129,40.02466249518229,2.0
朝阳区广渠里一巷,116.45772235031514,39.89683275019541,2.0
昌平区育知东路,116.34037266007023,40.08433987010867,3.0
东城区夕照寺中街,116.44553376117253,39.895086550599046,19.0
朝阳区建华路,116.45038898657258,39.916146438820846,1.0
朝阳区三间房南街,116.57252067414892,39.92509732089653,22.0
顺义区S331(双河大街),116.69007162615009,40.10154918188079,2.0
朝阳区朝阳门外头条,116.4426950465915,39.92173536869404,1.0
朝阳区北苑东路,116.44843678544504,40.03998302446881,1.0
海淀区大柳树路,116.34230160496641,39.96010865355707,1.0
丰台区定安路,116.4204379995641,39.86675438523201,53.0
海淀区东双贝子坟路,116.3408931194183,39.90642695509998,1.0
东城区崇文区石板胡同,116.42755443420401,39.898039076721474,2.0
丰台区顺六条,116.43720487819596,39.857421515683335,8.0
朝阳区外交部南大街,116.48539491834673,39.99223922822961,1.0
东城区锦绣三条,116.41530571159224,39.89845361190236,3.0
东城区宏通巷,116.42240097766279,39.93482727239599,2.0
朝阳区力源里北街,116.50289903271744,39.91664107776057,1.0
通州区X007(云景东路),116.6714471172999,39.88132749861081,1.0
海淀区玉渊潭南路,116.3141940360848,39.919037143637325,3.0
东城区帘子库胡同,116.40571639010379,39.93771259899779,2.0
东城区史家胡同,116.42651557442407,39.92457684270682,6.0
昌平区顺沙路辅路,116.41206703007609,40.18298769943003,8.0
延庆区太大路,115.89901738465372,40.426201229928495,9.0
延庆区老爷庙胡同,116.17137156900215,40.53037931369368,1.0
西城区西安门大街,116.38394629113743,39.928739036853145,2.0
海淀区长春桥路辅路,116.30592363100035,39.96551438031901,1.0
石景山区八大处路,116.20680752950531,39.95020693833603,25.0
门头沟区G108(京昆路),116.08922925554205,39.877773431531274,1.0
朝阳区S50(大黄庄桥),116.54995632938284,39.92226095642317,1.0
东城区冰窑斜街,116.40905081032628,39.89985205410232,1.0
朝阳区光华北二街,116.55678415822511,40.20334090130408,24.0
通州区徐宋西四街,116.71723226334616,39.96558195326174,6.0
朝阳区广场南路,116.4700814611995,39.9450505513416,10.0
石景山区琅山路,116.22961266775827,39.911353808778294,1.0
顺义区双兴街,116.61942452855526,40.1316881649459,1.0
海淀区朱房中街,116.30543405449741,39.96548984110075,2.0
海淀区厢黄旗东路,116.30223944025632,40.036182576671436,7.0
朝阳区东三环中路,116.46647728073069,39.873902500145654,81.0
东城区西老胡同,116.40675213995002,39.931103057703865,1.0
朝阳区针织路,116.47610365642308,39.918218342934615,5.0
海淀区万柳西路,116.30189701338242,39.96748844058129,1.0
朝阳区石门村路,116.50516168283936,39.901576436472006,3.0
昌平区南环路辅路,116.2776736483564,40.219327168471324,16.0
朝阳区安立路辅路,116.414411439474,40.02584850647795,69.0
大兴区瀛海路,116.44400205865084,39.765103149057815,1.0
东城区东直门内大街,116.4324256180014,39.94119000042804,2.0
西城区报国寺西夹道,116.36556392323234,39.89692161877133,3.0
昌平区蓬莱苑南街,116.4591420323431,40.11378671131896,2.0
丰台区蒲黄榆二巷,116.42547537437237,39.87362714415704,3.0
朝阳区青年沟东路,116.43567245343668,39.96938130455359,2.0
昌平区献陵西桥,116.2419368597108,40.30353148033457,1.0
海淀区黑山沪路,116.30543405449741,39.96548984110075,1.0
海淀区西四环中路辅路,116.28238470290852,39.92766871537121,2.0
朝阳区朝阳门桥,116.44053676699356,39.93071086974565,2.0
朝阳区八条,116.44955872950158,39.92637452307989,2.0
西城区西四北三条,116.37624261801615,39.933749640512026,5.0
朝阳区北四环中路,116.39103295772934,39.992950098438094,10.0
丰台区京开西路,116.34268491911396,39.83233484001424,1.0
丰台区西局东街,116.32213170521514,39.883216594641496,4.0
海淀区圆明园西路,116.29289174498396,40.02183993037003,7.0
西城区景尔胡同,116.39441927126451,39.951709583103366,1.0
东城区内务部街,116.42847599684364,39.92524499985462,3.0
西城区南新华街,116.39118162818954,39.900836856357,8.0
东城区定阜大街,116.38873523955692,39.94214337560207,1.0
海淀区紫竹院路,116.30596517673186,39.95208627466589,46.0
西城区大石虎胡同,116.38764730804192,39.946498175216384,3.0
西城区护国寺街,116.38187783220913,39.94112273158053,15.0
海淀区阜成路,116.30601044773634,39.93006359908589,36.0
通州区永顺南街,116.65778797957981,39.920725074592525,77.0
大兴区五福路前街,116.29105555641985,39.94148320166775,1.0
大兴区宏福路,116.34330765503584,39.79621287335835,4.0
海淀区大钟寺中坤广场步行街,116.34988984672792,39.972011569038045,3.0
海淀区五四路,116.30543405449741,39.96548984110075,2.0
丰台区前泥洼,116.31067810964079,39.861668835498094,1.0
东城区幸福南大街,116.43875543794692,39.88912639945973,1.0
海淀区四拨子北路,116.30543405449741,39.96548984110075,2.0
丰台区景泰路,116.41993830454788,39.87672120065223,1.0
西城区前铁匠胡同,116.38590395306412,39.940201293476974,1.0
西城区罗儿胡同,116.38245697605956,39.947693794620854,4.0
通州区科创十四街,116.57779560225607,39.78696649260901,5.0
通州区运潮减河沿河路,116.75760107362508,39.91897096761774,2.0
海淀区上地南路,116.32569582574976,40.035925925755755,1.0
房山区G107(京深路),116.22112239431549,39.712731650193646,1.0
东城区国旺胡同,116.40236923280744,39.95165761684243,3.0
丰台区石榴园西街,116.42106025668915,39.848922360266684,7.0
大兴区天贵大街,116.31315151660824,39.69094342777807,22.0
丰台区滨河路,116.53487053429251,40.074800767272784,1.0
朝阳区宏泰西街辅路,116.47992760913156,40.007696308642366,1.0
西城区崇效胡同,116.36329298624209,39.88664033682528,2.0
西城区教育夹道,116.39669940780148,39.92498116589229,1.0
海淀区积秀路,116.34640042748293,39.95534793965048,1.0
海淀区建塑路,116.30543405449741,39.96548984110075,1.0
通州区梨园南街,116.71203429756358,39.895626460874034,1.0
朝阳区和平里东街辅路,116.43165027434624,39.966196823896546,2.0
西城区后海南沿,116.39461515935724,39.946110548853405,19.0
东城区交林夹道,116.43567066041888,39.96174352598988,4.0
海淀区龙域中街,116.31787461833557,40.06996043024272,3.0
朝阳区广和里八巷,116.45421177238215,39.89573199527017,3.0
东城区北湾子胡同,116.41108444733976,39.91690491354127,1.0
丰台区看丹南路辅路,116.27320180807008,39.84061804138975,3.0
顺义区林荫路,116.57660498633656,40.05381136029614,2.0
东城区赵堂子胡同,116.43555146605736,39.92021238652136,2.0
朝阳区小武基路,116.50044330170749,39.8699581905076,6.0
西城区王府仓胡同,116.36535943027113,39.9271105254173,2.0
朝阳区双树路,116.60452804236807,39.88443821492793,1.0
海淀区西河滩北路,116.30543405449741,39.96548984110075,2.0
西城区前车胡同,116.37748468258715,39.938262578761204,2.0
顺义区顺航路,116.59339389501277,40.13382582675279,2.0
朝阳区慈云寺,116.4961616398841,39.91714046554847,3.0
东城区东安大街,116.41436405385835,39.922516851018756,1.0
海淀区阜石路,116.17965998690869,39.93032161060943,7.0
丰台区玉林南路,116.36235897129148,39.86791801620277,23.0
顺义区X016(龙道沟桥),116.66142426369095,40.136350762230755,1.0
朝阳区松榆南路,116.47436909495796,39.877084541458785,1.0
丰台区西二条,116.36951404923781,39.87237591848979,1.0
朝阳区工体北路,116.46203777135794,39.93952476538706,12.0
朝阳区春秀路,116.45115643412228,39.94601384554706,3.0
东城区北总布胡同,116.43797659539179,39.9199886912397,7.0
门头沟区冯石环路,116.11664706682592,39.91685233583814,2.0
东城区大学夹道,116.40827219234751,39.93360091357585,1.0
海淀区双清路,116.34758207112701,40.01226567276089,28.0
西城区小马厂路,116.34714626180208,39.89849346129538,4.0
房山区雅居西路,116.14944375184248,39.75432583977336,1.0
大兴区荣华南路,116.52346850414936,39.78992438329218,2.0
西城区东枪厂胡同,116.38376642971329,39.94096561469878,10.0
朝阳区酒仙桥东路,116.50588640518244,39.98155108493727,4.0
通州区小堡工业区路,116.7218501312779,39.9794650436137,7.0
东城区草园胡同,116.42806451542853,39.948762158057384,1.0
海淀区万寿路辅路,116.30131575132758,39.916633467892005,2.0
海淀区东北旺路,116.30238802807243,40.049724065599605,1.0
西城区三里河东路,116.35174166131641,39.92108841353878,17.0
东城区东四八条,116.42828203561622,39.938427086864365,2.0
东城区谢家胡同,116.41016885124536,39.95104723665728,1.0
丰台区梅市口路,116.2526707868089,39.885255628443524,20.0
昌平区下店路,116.07230933529536,40.16356922855886,1.0
西城区白塔寺西夹道,116.3695746309614,39.93022921909897,2.0
朝阳区康营南路,116.55006029477106,40.037560402999695,1.0
大兴区南环路,116.45209976629765,39.75086793933181,3.0
丰台区范家庄西路,116.2924018873114,39.864937197557296,4.0
通州区云景南大街辅路,116.66427727390591,39.88171379907572,3.0
顺义区S32(京平高速),116.79668886161969,40.04542864684507,15.0
朝阳区垡头路,116.50648689277176,39.86715107018349,2.0
房山区阎安西路,116.08336135956095,39.71483465799871,5.0
房山区G108(京昆路),116.08922925554205,39.877773431531274,1.0
西城区葱店胡同,116.36456737184535,39.9444992717253,3.0
朝阳区三元里南小街,116.46092903149412,39.95844208671579,9.0
西城区西便门内大街,116.35978171751215,39.906310835628304,4.0
大兴区弘和北路,116.33229891921444,39.72744620131247,3.0
通州区X011(次渠桥),116.64484467996132,39.80635359759491,3.0
朝阳区安定门外斜街,116.40569649263674,39.96959855026647,1.0
东城区广和门外南四巷,116.45697960167541,39.89658364955973,1.0
延庆区X004(刘干路),116.2653651821401,40.63643491639388,4.0
顺义区顺通路,116.66953417212318,40.101908187399346,3.0
西城区后海北沿,116.39267476286244,39.94969929000076,21.0
顺义区X023(李天路),116.65374562903915,40.041638904005865,11.0
西城区车站东街,116.05298170924792,39.59959542610122,6.0
房山区政通路,116.14262099662972,39.753727002509756,2.0
东城区黑芝麻胡同,116.40777329772152,39.94475225592012,3.0
东城区东花厅胡同,116.43109648516884,39.926846153620524,1.0
朝阳区锦芳路,116.42782015207555,40.049894974494144,1.0
丰台区纪家庙地铁东路,116.6576448390883,40.1035054357922,2.0
东城区崇文区体育馆路,116.43291163631622,39.89025994151746,4.0
朝阳区小羊王胡同,116.46725750398134,39.913202058051375,1.0
怀柔区府前街,116.63948220569405,40.322196643466455,2.0
海淀区中关村路,116.31863280974531,40.03726759864259,45.0
大兴区乐园路,116.33026982044036,39.77253640016495,8.0
通州区新仓路,116.65610295607031,39.90942390617335,2.0
平谷区凯湖路,117.12737910459968,40.146950735799116,1.0
东城区板桥南巷,116.42416168520815,39.94481189378478,1.0
石景山区古城南里,116.19853877640469,39.90738505908591,3.0
朝阳区朝阳公园东七巷,116.48692168108644,39.94847808685094,2.0
昌平区银街南路,116.23761791731043,40.22641337159427,1.0
昌平区郑平路,116.37073417449335,40.1102115477892,6.0
大兴区芦宋路,116.29657613335516,39.75911715711607,1.0
门头沟区增北路,116.088527456159,39.951551408083574,1.0
密云区G101(新南路),116.86053311763833,40.37704718928793,1.0
大兴区博兴六路,116.51122452189577,39.76184168115767,9.0
大兴区S50(南五环路),116.44152338671482,39.794778686892116,12.0
朝阳区东三环南路,116.51795229747034,39.854007462454526,122.0
大兴区文华街,116.47873101229393,39.796978178816325,1.0
海淀区大城坊,116.32059375408032,39.99798399857146,2.0
东城区小经厂胡同,116.41147958408615,39.949091168332046,10.0
东城区锦绣四条,116.41432763655298,39.89777039832144,4.0
丰台区关家坑中路,116.45569094289591,39.856951195957045,1.0
朝阳区花家地街,116.47549616744058,39.991763134886064,23.0
西城区天桥市场斜街,116.40305569003073,39.89128904147936,15.0
房山区昊天塔街西侧路,116.16082797757042,39.74104808208042,2.0
朝阳区S12(四元桥),116.47833007159565,39.97811733953749,1.0
延庆区京银路,116.12369382709387,40.36251709751521,62.0
朝阳区东营房八条,116.44955872950158,39.92637452307989,4.0
通州区日新东路,116.66062097824293,39.87871342202921,1.0
朝阳区东坝中街,116.56035942134129,39.97171295641711,2.0
朝阳区彩虹路,116.50354539227764,39.99702349647535,8.0
朝阳区东直门外大街辅路,116.45659808773209,39.946972047426186,1.0
东城区北二里庄路,116.45370244483595,39.95379451472951,1.0
昌平区超前路,116.25122720446456,40.209775056098216,6.0
通州区融商六路,116.57595696221622,39.771190061118325,2.0
朝阳区东坝中路,116.55364266528039,39.96648201993982,6.0
西城区棉花下二条,116.38357194926529,39.89613624370548,1.0
密云区古北驿大街,116.84954704426832,40.38217565813752,49.0
西城区阜成门外大街,116.35034974411515,39.92883136918272,33.0
昌平区S212(昌赤路),116.26268511909176,40.39213055390503,3.0
海淀区西二旗南路,116.32236726068258,40.054598749758185,1.0
门头沟区G108,116.10760355576534,39.94614672003409,2.0
海淀区前章村西路,116.17944229873785,40.12833514279209,2.0
朝阳区东四环中路辅路,116.49840256448722,39.905475215906684,46.0
通州区G2(京沪高速),116.66341535785385,39.916017122432365,1.0
大兴区同华路,116.35786033185686,39.81936647096904,3.0
东城区广渠南水关胡同,116.43767890862377,39.92630169290687,2.0
西城区后半壁街,116.3674186734832,39.94519341934241,3.0
怀柔区Y352,116.6383858714293,40.32261840426579,6.0
大兴区知新巷,116.34862521223101,39.732555236554475,1.0
西城区北礼士路西六条,116.35933508001258,39.94181185750626,1.0
房山区文昌西路,116.18152162806112,39.7442798095498,1.0
东城区南顺城街,116.440821138179,39.9243568839913,6.0
东城区后池西街,116.41804058475124,39.897788523982,16.0
丰台区丽槐街,116.2924018873114,39.864937197557296,3.0
东城区香河园北街,116.44185326785404,39.95568104263249,5.0
大兴区京福旧路,116.6368184576704,39.65225211646515,1.0
东城区汪芝麻胡同,116.4204930055054,39.93847063513683,9.0
怀柔区G101(京密路),117.02395566142164,40.456196699476294,3.0
昌平区创华路,116.23761791731043,40.22641337159427,1.0
石景山区中园路,116.19310201317008,39.94420455863067,1.0
海淀区信息产业基地西路,116.32046144805159,40.04118581933824,1.0
朝阳区立清路,116.41569054567272,40.06026712843503,13.0
西城区先农坛街,116.40163709495243,39.8870919587397,1.0
海淀区芳华路,116.35105864011172,39.95678726438856,1.0
海淀区蓝靛厂南路辅路,116.30346755504108,39.9429813884509,4.0
东城区郎家胡同,116.40732804451076,39.95313459495318,4.0
海淀区颐和园路,116.31088293587335,40.00321697540229,2.0
西城区三庙街,116.37136504636827,39.902927137697866,1.0
丰台区西四环中路,116.283519960751,39.88152160373205,13.0
海淀区万泉河路,116.30809138143327,39.979501713335424,51.0
延庆区S216(G6B辅线),116.69442037253073,40.13952122160483,2.0
大兴区宏旭路,116.3398839513304,39.79356047247622,2.0
朝阳区汤立路,116.42198215709166,40.067924079681404,5.0
西城区福长街四条,116.40033117074101,39.88913755335303,4.0
西城区前毛家湾胡同,116.3810716479292,39.935848488580014,1.0
门头沟区桥园路,116.13450658589028,39.901984626809075,1.0
海淀区魏公村路,116.32150781497066,39.962879688000896,7.0
丰台区玉蜓桥,116.4272133853307,39.87744866382993,1.0
朝阳区王村路,116.53294866534884,39.84754965514093,1.0
西城区报国寺前街,116.36619134651241,39.89605163743247,1.0
丰台区角门路,116.36992087204055,39.84575085087007,35.0
朝阳区麦子店路,116.47450386503868,39.953985431003474,1.0
大兴区榆南路,116.3764691868353,39.514465595606815,1.0
朝阳区北三环中路,116.27077518215869,39.899120558460424,10.0
海淀区信息中路,116.31190361933956,40.050226198536,1.0
通州区东六环路,116.66341535785385,39.916017122432365,4.0
大兴区德南路,116.42248195900623,39.782334605334796,2.0
西城区善果胡同,116.36477642730024,39.8986691348171,3.0
西城区马连道中街,116.33973394329331,39.89190862982404,9.0
朝阳区常通路,116.60279451305595,39.92994812004572,3.0
海淀区罗庄南路,116.35388295575376,39.977659063420994,17.0
丰台区丰华苑东街,116.29645576041682,39.871131342685814,1.0
大兴区S316(兴良路),116.34862521223101,39.732555236554475,3.0
朝阳区宏昌路,116.4783348398013,40.00560885375362,10.0
东城区东利市营胡同,116.4303403688448,39.897972542934774,5.0
西城区西四北七条,116.3772957509723,39.93659906811752,3.0
丰台区广安路,116.30341178643843,39.88530513146653,4.0
顺义区光明北街,116.66333979059773,40.14069252938189,1.0
丰台区G106(玉泉营桥),116.35165556681801,39.85587598579161,10.0
海淀区西北旺东路,116.27635676930932,40.05472666530356,2.0
丰台区造甲街,116.30218311111105,39.85051821327704,1.0
房山区X026(顾八路),116.01913782278649,39.684184022715655,1.0
顺义区天纬四街,116.56892424785325,40.077297532014015,1.0
昌平区G110(京银路),116.12369382709387,40.36251709751521,5.0
西城区双旗杆胡同,116.39417702701424,39.97258814830746,1.0
大兴区翁麻路,116.30587410921416,39.540084801386,2.0
朝阳区四方桥,116.49415398815405,39.8760226238526,5.0
怀柔区天北路,116.53092414703457,40.14515020514139,2.0
西城区茶源路,116.3307758242562,39.88737077123497,6.0
西城区木樨地北街,116.37251358116622,39.91812360584147,2.0
通州区怡乐北街,116.65009392820886,39.89455700794752,4.0
东城区西晓市街,116.4130266539202,39.897220940094826,56.0
怀柔区红螺镇村路,116.6383858714293,40.32261840426579,4.0
大兴区亦庄桥,116.48213363905718,39.81143338548071,2.0
大兴区西环中路辅路,116.50644124268236,39.78525514759768,2.0
大兴区富源庄路,116.47347602387416,39.81047196485822,1.0
顺义区馨园五路,116.66142426369095,40.136350762230755,6.0
朝阳区河荫中路,116.48075201104723,40.01105546450341,2.0
东城区西罗园北路,116.38942244147543,39.86993655106549,1.0
朝阳区香宾路,116.46902323844431,40.0212346260144,1.0
西城区育人里,116.37224382002155,39.880934217925024,2.0
朝阳区南营房胡同,116.4495985621645,39.9262148833193,1.0
朝阳区弘燕南一路,116.4740095948895,39.87126194786454,9.0
丰台区紫芳路,116.44998561505956,39.87159106505843,70.0
石景山区六合园,116.22589044545387,39.904402099555995,22.0
朝阳区白家庄西路,116.44955872950158,39.92637452307989,5.0
朝阳区酒仙桥中路,116.50089683819338,39.982585288921584,2.0
东城区人民市场东巷,116.41973866962287,39.93244100920031,1.0
顺义区仓上街,116.65969125719265,40.118206418338616,2.0
丰台区西局西街,116.30593620188765,39.87405913588979,17.0
延庆区G110(米家堡立交桥),115.9966737846103,40.49414594039735,1.0
朝阳区驼房营路,116.50936876464444,39.98258482680211,3.0
海淀区东北旺西路,116.29245772598189,40.05230426725121,8.0
朝阳区周庄路,116.53413340635036,39.891306001600135,2.0
西城区南横东街,116.38761831343494,39.88956869209178,1.0
东城区麻线胡同,116.42854584548685,39.91276745129017,3.0
东城区富建胡同,116.43655881148337,39.917381169894014,1.0
大兴区黄村西大街,116.33730018483614,39.768539891352184,1.0
昌平区献陵路,116.24207581679356,40.30352412216513,1.0
丰台区恒福北街,116.31483393862499,39.86252548046646,1.0
东城区东直门西仓门胡同,116.44373384708321,39.94636369444035,1.0
房山区水厂路,116.13549555378219,40.23735740125418,1.0
朝阳区日坛北街,116.45013075248421,39.92796627893612,2.0
房山区揽秀北街,116.16383712136776,39.73251042907444,2.0
朝阳区酒仙桥路,116.49631980992504,39.974919419736246,39.0
朝阳区清林东路,116.41140908956123,40.04375204765051,9.0
丰台区紫芳园二巷,116.44661255692048,39.86771369521811,13.0
朝阳区798路,116.44955872950158,39.92637452307989,1.0
朝阳区双园路,116.19249748590084,39.94185492171052,2.0
朝阳区红军营南路辅路,116.43621677986384,40.038640806148884,14.0
西城区百万庄北街,116.34628086571445,39.93620471528175,5.0
平谷区新开西街,117.11453192187409,40.14837279530236,1.0
东城区安定门外大街辅路,116.42224655894563,39.8836623094879,1.0
房山区卓秀北街,116.18746566262062,39.736461485660094,2.0
丰台区南四环西路,116.29288409770916,39.834827204240064,30.0
顺义区S224(木燕路),116.8264002220401,40.13484310791639,4.0
朝阳区南大东路,116.44955872950158,39.92637452307989,1.0
东城区广渠门北滨河路,116.44999773140428,39.89858424786754,3.0
大兴区宏达中路,116.52386359777708,39.794974301915246,1.0
朝阳区新源西里中街,116.45265563774721,39.954194844516095,17.0
密云区G101(京密路),117.02395566142164,40.456196699476294,20.0
顺义区S321(顺沙路),116.41206703007609,40.18298769943003,1.0
朝阳区朝外大街,116.45364560724974,39.928961698605434,36.0
朝阳区慧忠路辅路,116.42067883616959,40.001662685642415,3.0
朝阳区东方东路,116.4711409793112,39.959468097250635,11.0
昌平区育知西路辅路,116.32779826937212,40.08759830540525,1.0
通州区运河西大街辅路,116.72795510535423,39.86040001624201,1.0
门头沟区美安路,116.13493286868533,39.90295231261414,3.0
密云区Y753(走石路),116.87480919181995,40.470098979841616,3.0
朝阳区安定门外小关西街,116.44447521862058,40.025998044459705,4.0
通州区徐宋东四街,116.72655005402815,39.96538389254385,1.0
海淀区滨河路,116.37666006956968,39.95753023276269,18.0
丰台区方庄东路辅路,116.45179346567808,39.87153834335197,7.0
朝阳区金宝街,116.43331681072836,39.92156221313646,1.0
昌平区二拨子桥,116.30738813847324,40.09664814283165,2.0
通州区云景中街,116.66767417127659,39.88483083941515,1.0
东城区东市场三巷,116.40659762780906,39.8927694588875,1.0
东城区朝内大街,116.43411720542929,39.93037674069343,1.0
朝阳区阜通西大街辅路,116.46956731154933,39.99196085888275,46.0
朝阳区弘善一号路,116.66105586860131,40.07954076172198,3.0
朝阳区广和东里七巷,115.98109977215323,40.471911980773726,4.0
通州区玉带河大街,116.59143773056131,39.808915104347406,4.0
海淀区上清桥,116.36259834994715,40.0277849820377,1.0
朝阳区朝阳尚街,116.52368869679596,39.92334083471728,5.0
丰台区草桥路,116.2924018873114,39.864937197557296,5.0
平谷区鲁各庄北二街,117.07606726505587,40.153713478691934,6.0
西城区宣武区铁门胡同,116.38232312853854,39.89627914410485,2.0
延庆区滨河步道,115.98163156901516,40.46216897375426,2.0
丰台区丰管路,116.31247027045522,39.86398820998704,15.0
海淀区清河一街,116.34833919175664,40.04165257791496,2.0
海淀区西北旺北路,116.25709723931105,40.05839541855492,1.0
朝阳区华威里南街,116.46493761832386,39.87933874656979,3.0
东城区新中街二条,116.44642079025343,39.940881760711115,11.0
大兴区文化园西路,116.49567648304426,39.81182925079122,1.0
丰台区桥安路,116.2924018873114,39.864937197557296,6.0
朝阳区平房区小街巷,116.49569749710507,39.90905707265503,22.0
丰台区东大街辅路,116.30032627409645,39.86434492863311,3.0
朝阳区建国门外大街光华路,116.4570162193029,39.91420177261439,1.0
延庆区G234,115.98163156901516,40.46216897375426,4.0
海淀区老营房路,116.29011372710958,39.96789241925428,1.0
海淀区朱房路,116.33798002693764,40.0333942685903,5.0
通州区马驹桥5号桥,116.56477453581974,39.75802230275603,8.0
朝阳区农展馆南路,116.47448149812979,39.93958311638114,4.0
朝阳区清苑路,116.4371673667545,40.047341580289455,3.0
海淀区海淀路,116.32099599013516,39.99240679740871,6.0
东城区北沟沿胡同,116.42987204984348,39.95491558433292,1.0
西城区后英房胡同,116.37426141689184,39.952024995489566,11.0
海淀区北三环中路辅路,116.37715782065277,39.98040438465637,1.0
石景山区北辛安南岔,116.17634097082909,39.924985961713034,8.0
西城区后章胡同,116.37361598168805,39.94842021505126,2.0
东城区春雨胡同,116.43049285979835,39.917682909279044,1.0
怀柔区八一路,116.6383858714293,40.32261840426579,1.0
丰台区恒富中街,116.3004772325408,39.84182590366998,2.0
东城区石桥东巷,116.43100774066922,39.936940934444905,1.0
顺义区X001(龙尹路),116.86811160470036,40.173376605515855,5.0
门头沟区X019(西苑路),116.12799032982264,39.93161802113825,4.0
大兴区甜园路,116.30586206742882,39.62295745568677,2.0
东城区前圆恩寺胡同,116.41381102105422,39.944227040219396,5.0
西城区大川三巷,116.39510155496039,39.89451463789703,1.0
昌平区南丰路,116.27930983997841,40.198913465211064,3.0
海淀区清河中街,116.34741955867722,40.0364377739622,1.0
朝阳区南杨庄路,116.50983669827272,39.86255145242376,2.0
西城区后海西沿,116.38708205918111,39.95030138267025,4.0
东城区锥把胡同,116.40572128407221,39.93738279680745,1.0
延庆区X006,115.98163156901516,40.46216897375426,29.0
西城区宣武区里仁街,116.37487856984501,39.88179574483785,1.0
大兴区旧忠路辅路,116.45886147715945,39.79369709488937,1.0
朝阳区水碓子东路,116.47966422685437,39.933622321901204,14.0
通州区S302(九棵树西路),116.65775297890222,39.88922009935892,1.0
西城区南线阁街,116.35998391799771,39.89229623134188,4.0
朝阳区日坛东路,116.45315869871416,39.9190802215948,43.0
丰台区富丰路,116.28947769626616,39.84210251957693,1.0
东城区广场东侧路,116.40609026485704,39.908393336809866,14.0
丰台区丰科路,116.30671313015371,39.813483513958225,1.0
东城区前门东大街,116.41893432686923,39.95490383132297,2.0
朝阳区龙爪树路,116.46705550830946,39.85139280581196,1.0
海淀区永定路商业街,116.3016076682793,40.04054380008274,2.0
海淀区土井南路,116.30543405449741,39.96548984110075,2.0
门头沟区增产路南街5排,116.10377695395394,39.94889660151526,1.0
朝阳区古典家具一条街,116.53948063816972,39.909742109878295,1.0
东城区法华南里,116.43364201349245,39.89233509770344,1.0
海淀区健安西路,116.38040888261546,39.98114613642462,30.0
昌平区龙脉西路,116.40498369170608,40.187483089299775,1.0
大兴区志远西桥,116.407756580256,39.76843362058196,2.0
朝阳区西大望路,116.48416901249527,39.898980927765216,108.0
通州区吴各庄路,116.63260840247408,40.02771332115501,5.0
西城区小安澜营三条,116.39204887029499,39.89972835038387,1.0
西城区平安里西大街,116.4004999300073,39.947448417781246,5.0
东城区东长安街一号东区,116.41830371640124,39.91572043035542,1.0
密云区X015(黄下路),117.14580721691624,40.65720748328869,9.0
东城区兴化街,116.42240097766279,39.93482727239599,1.0
顺义区德尔格,116.55176703212132,40.10535103715692,1.0
顺义区李天路楼台段,116.65374562903915,40.041638904005865,4.0
顺义区河沟东路,116.61240265404484,40.12872892859504,11.0
丰台区玉泉营桥,116.35165556681801,39.85587598579161,22.0
海淀区软件园一号路,116.66105586860131,40.07954076172198,9.0
丰台区大红门东桥,116.42143843881736,39.838572914278906,1.0
朝阳区南湖南路辅路,116.469807336985,39.99575157774017,4.0
西城区碧峰胡同,116.39487780053244,39.951984501179936,1.0
西城区大观平渡,116.37251358116622,39.91812360584147,1.0
朝阳区朝阳党校路,116.45457491867269,39.963808216378865,3.0
海淀区金声路,116.37576492070528,39.96626664475593,1.0
朝阳区奥体中路,116.40723728062035,39.9881847473805,3.0
海淀区S50(西五环路),116.2519334935785,40.00695708304218,1.0
大兴区富华南路,116.45461412342009,39.80155537254596,1.0
西城区辟才胡同,116.37424142600105,39.92002450281519,4.0
东城区新中街,116.44642079025343,39.940881760711115,93.0
昌平区东站咯森林公园湖畔二路,116.17230499825756,40.35107903688472,1.0
朝阳区华威路,116.46270439579212,39.882874605634925,75.0
朝阳区安外大街,116.41396410848259,39.971233071767934,1.0
丰台区马家堡南街,116.38392547829706,39.858357476342135,1.0
朝阳区南新园西路,116.47060613360037,39.87477428061356,2.0
西城区天宁寺东里,116.35342744389406,39.90026400577642,2.0
丰台区丰台东路,116.32933156818268,39.85363662724478,23.0
朝阳区朝来路,116.4410940712404,40.04237246633424,5.0
密云区汤市街,117.2795596136376,40.65438236116691,60.0
西城区阔带胡同,116.3634112840947,39.94786234344443,2.0
顺义区裕龙三街,116.67943753492979,40.1257476736201,1.0
大兴区思邈路,116.31318076094412,39.67556641567909,8.0
朝阳区长店大街,116.44955872950158,39.92637452307989,3.0
顺义区X202(左堤路),116.70877510773262,40.12713770952929,1.0
海淀区中关东路,116.33991353522578,39.98951660255475,1.0
顺义区顺达路,116.60688742831545,40.13660218490232,2.0
丰台区草桥西路,116.35655673695166,39.848197390939156,4.0
大兴区贵园南路,116.48701396580809,39.80051836692443,1.0
丰台区三路居,116.33985073558588,39.87690021452354,1.0
朝阳区广院路,116.44955872950158,39.92637452307989,3.0
丰台区康平街,116.2924018873114,39.864937197557296,5.0
朝阳区顺白路,116.49478348202831,40.04767311764817,4.0
海淀区校园南路,116.35636218194429,39.987040284642546,2.0
东城区东市场中街,116.40640359381891,39.892861423803794,5.0
丰台区小瓦窑西路,116.2924018873114,39.864937197557296,12.0
顺义区友谊街南法信街段,116.61605309814577,40.132359327785245,1.0
西城区铁胳膊胡同,116.38922745348482,39.90133750849768,1.0
